"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17","TC01000066.hg.1","ACTRT2","140625","actin related protein T2",0.138088817185021,6.48220737186573,1.346283798752,0.199668417518193,0.371081569436462,-6.55419304847775
"18","TC01000068.hg.1","MIR4251","100422968","microRNA 4251",0.206730268710622,3.8658796422948,0.944287100182444,0.361082490581448,0.514329276582903,-7.00255343587288
"19","TC01000069.hg.1","ARHGEF16","27237","Rho guanine nucleotide exchange factor 16",0.0794722275490134,6.92519433517928,0.833514943054446,0.41858989981398,0.562048473832849,-7.10206089756865
"20","TC01000071.hg.1","TP73","7161","tumor protein p73",0.13293194365145,7.22566213724805,1.26241810515058,0.227483392182509,0.398757681149997,-6.65829666996415
"21","TC01000072.hg.1","CCDC27","148870","coiled-coil domain containing 27",0.0547107473730009,6.28813892014777,0.510664725046265,0.617566494056015,0.72184869159576,-7.32616298653477
"22","TC01000073.hg.1","SMIM1","388588","small integral membrane protein 1 (Vel blood group)",0.143661034316069,7.65001031027939,1.461131820576,0.16612359527558,0.336351862646016,-6.40338377248079
"23","TC01000077.hg.1","LINC01777","284661","long intergenic non-protein coding RNA 1777",0.120472645602913,4.92980852277163,1.12826972589529,0.278226345898424,0.444703538581602,-6.81358769763549
"24","TC01000081.hg.1","AJAP1","55966","adherens junctions associated protein 1",0.153579431115952,4.35433609692582,1.1448337935811,0.271529842345174,0.439249443282141,-6.79518697831731
"25","TC01000084.hg.1","KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2",0.253609014065434,7.73477188498408,3.81058257188137,0.00192000022856217,0.0149940420533889,-2.15590326810375
"26","TC01000088.hg.1","ESPN","83715","espin",0.107061825026963,7.48166571507638,1.10887742949143,0.286223910363793,0.452688703814474,-6.83484616401599
"27","TC01000110.hg.1","CA6","765","carbonic anhydrase 6",0.158694451655112,5.54453954311204,1.83336424817913,0.088158068011759,0.227855903906003,-5.85625145746409
"28","TC01000113.hg.1","H6PD","9563","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase",-0.196623401416677,7.31049876807802,-2.93808737644242,0.0108257607866618,0.0525745210824692,-3.87811696786524
"29","TC01000115.hg.1","SPSB1","80176","splA/ryanodine receptor domain and SOCS box containing 1",0.175846070320676,7.89145076988855,2.65638689421371,0.0188310279104971,0.0783403077463512,-4.41625205636981
"30","TC01000116.hg.1","SLC25A33","84275","solute carrier family 25 member 33",-0.241011466457816,6.67236021544639,-1.88944592276824,0.0797844929528022,0.214253543998481,-5.76699193779949
"31","TC01000125.hg.1","UBE4B","10277","ubiquitination factor E4B",-0.131268373985771,7.95914022267156,-1.46837580322765,0.164174999243832,0.333949462115517,-6.39356450553776
"32","TC01000127.hg.1","KIF1B","23095","kinesin family member 1B",-0.40950316880982,7.27426692455692,-4.52274207544613,0.000481438885994752,0.00538453396034388,-0.75040407762631
"33","TC01000139.hg.1","ANGPTL7","10218","angiopoietin like 7",0.152281383000328,5.74057355017177,1.5820272609363,0.136031902881075,0.299955888179683,-6.23496405689891
"34","TC01000145.hg.1","FBXO6","26270","F-box protein 6",-0.0337352801487434,7.63496977506667,-0.47549629034,0.64178874670339,0.74063808952104,-7.34436781603637
"35","TC01000146.hg.1","DRAXIN","374946","dorsal inhibitory axon guidance protein",0.128619721436751,6.49743305731849,1.33201879311349,0.204195738288456,0.375536843800296,-6.57226795995982
"36","TC01000151.hg.1","PLOD1","5351","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",-0.336505637960736,8.3440603300443,-4.7020219761427,0.000342586217903281,0.00412237149071621,-0.402189568637104
"37","TC01000154.hg.1","TNFRSF8","943","TNF receptor superfamily member 8",0.0910662722908118,6.84947554893236,0.876590351043836,0.39554554198205,0.543668585198904,-7.06468317258974
"38","TC01000160.hg.1","AADACL3","126767","arylacetamide deacetylase like 3",0.22604167231646,4.84631886457331,1.90579258619079,0.0774823427376689,0.21036264295332,-5.74067408627367
"39","TC01000163.hg.1","PRAMEF12","390999","PRAME family member 12",0.247506692757045,5.66671054578294,2.08137927713809,0.0562931500666541,0.169564352621172,-5.44998325963989
"40","TC01000164.hg.1","PRAMEF1","65121","PRAME family member 1",0.233949169580542,4.5187870375439,2.55216207485851,0.023062229431015,0.0901463363682926,-4.61105970273663
"41","TC01000165.hg.1","PRAMEF2","65122","PRAME family member 2",0.061267183851724,4.16173302468843,0.430379692954114,0.673490452561058,0.764634101473361,-7.3658783631768
"42","TC01000168.hg.1","PRAMEF22","653606","PRAME family member 22",0.30439203436601,5.49587780133266,2.0213270404361,0.0628542648815403,0.181978657915303,-5.55098891132435
"43","TC01000178.hg.1","PRAMEF17","391004","PRAME family member 17",0.0108577289560055,5.46862729952323,0.0885856103271822,0.930669702448614,0.952442626006339,-7.45996428073665
"44","TC01000181.hg.1","PDPN","10630","podoplanin",0.137369491580783,5.84389269310904,1.34470238972114,0.200166270810077,0.371650666530407,-6.55620413418239
"45","TC01000184.hg.1","KAZN","23254","kazrin, periplakin interacting protein",0.180742633133465,6.64675786691832,2.03986084779277,0.060757946957793,0.177901225667056,-5.51998501059639
"46","TC01000185.hg.1","TMEM51","55092","transmembrane protein 51",0.398612314181799,6.95593749557887,6.06959073443304,2.9261829523071e-05,0.000584031986844689,2.13395742419013
"47","TC01000187.hg.1","EFHD2","79180","EF-hand domain family member D2",0.618729082432074,9.04025158749431,8.68872401881397,5.28729268227066e-07,2.26047212870567e-05,6.30008492310052
"48","TC01000188.hg.1","CTRC","11330","chymotrypsin C",0.165894887785124,6.67383251333435,1.43789621751692,0.172504449489432,0.344416913908551,-6.43463841431493
"49","TC01000190.hg.1","DNAJC16","23341","DnaJ heat shock protein family (Hsp40) member C16",-0.265904650191756,6.53785712066303,-3.12316896553722,0.00750298732754761,0.0402511574658109,-3.51757171488255
"50","TC01000195.hg.1","SLC25A34","284723","solute carrier family 25 member 34",0.102751180336718,7.16348113731764,0.998102225673495,0.335219231359568,0.494687504895362,-6.95027201951979
"51","TC01000196.hg.1","TMEM82","388595","transmembrane protein 82",0.141134865292401,7.25529669708647,1.55246635768026,0.142924770764096,0.309006434896139,-6.27702274349904
"52","TC01000197.hg.1","FBLIM1","54751","filamin binding LIM protein 1",0.116107825796628,6.81321202715421,1.19229582083012,0.253021567135979,0.422504358364234,-6.74124070720259
"53","TC01000198.hg.1","SPEN","23013","spen family transcriptional repressor",-0.104045911386866,7.93341409219489,-1.17370292054072,0.260152769738359,0.428915142696225,-6.76258794087621
"54","TC01000200.hg.1","SRARP","149563","steroid receptor associated and regulated protein",0.165058279260803,5.94013824032503,1.79952913946048,0.0935825080074091,0.237871034847615,-5.9093093310072
"55","TC01000206.hg.1","NECAP2","55707","NECAP endocytosis associated 2",0.120240998737075,7.5015314087979,1.58756682105124,0.134772374620298,0.298422711908998,-6.22702100676117
"56","TC01000230.hg.1","PADI1","29943","peptidyl arginine deiminase 1",0.110014364611443,6.44941029908496,1.40977524120371,0.180497584780516,0.352660943297427,-6.47196637833906
"57","TC01000231.hg.1","PADI3","51702","peptidyl arginine deiminase 3",-0.520221854362713,7.40082140500025,-7.00126735588584,6.33822762200157e-06,0.00017111743992949,3.72034795237341
"58","TC01000233.hg.1","PADI6","353238","peptidyl arginine deiminase 6",0.107651409876988,5.63499409796811,1.00409538195425,0.332422826707197,0.492905012554781,-6.94429386780963
"59","TC01000239.hg.1","IGSF21","84966","immunoglobin superfamily member 21",0.0923373371212675,6.70843488078566,0.875148317027587,0.396302999562565,0.544276373993929,-7.06596181956828
"60","TC01000251.hg.1","HTR6","3362","5-hydroxytryptamine receptor 6",0.0780879902786955,6.65019269067994,0.692155793559644,0.500192560594952,0.629147187880538,-7.21258705990285
"61","TC01000255.hg.1","PLA2G2F","64600","phospholipase A2 group IIF",0.112125927320514,6.04442462825034,1.0957371613195,0.291740305348461,0.457192689975753,-6.84907543747148
"62","TC01000257.hg.1","UBXN10","127733","UBX domain protein 10",0.155864384583048,6.07787061142514,1.06775225211604,0.303752056987161,0.468140256304981,-6.87890263011628
"63","TC01000259.hg.1","VWA5B1","127731","von Willebrand factor A domain containing 5B1",0.122257137571017,6.07991165178039,1.3228087217587,0.207162556670683,0.378065167725857,-6.5838587101965
"64","TC01000262.hg.1","PINK1","65018","PTEN induced kinase 1",0.162840943799245,7.15454566646047,2.54142586991385,0.0235468587744294,0.0915440189439562,-4.63097096506512
"65","TC01000272.hg.1","ALPL","249","alkaline phosphatase, biomineralization associated",0.119103454805898,6.61071230992692,1.29085542996307,0.217725355517467,0.389761882584808,-6.62358499192723
"66","TC01000274.hg.1","LDLRAD2","401944","low density lipoprotein receptor class A domain containing 2",0.178392534739693,6.50268730582012,1.93181869221444,0.0739406792265676,0.203783454163984,-5.69849984791143
"67","TC01000279.hg.1","LINC00339","29092","long intergenic non-protein coding RNA 339",-0.219720578041282,6.55694798602228,-2.34528729184732,0.0343190242584351,0.119525940218842,-4.98893160767585
"68","TC01000284.hg.1","EPHA8","2046","EPH receptor A8",0.0870169007884218,7.52587640819617,0.853870108517236,0.407592656442455,0.553542034356256,-7.08460941693119
"69","TC01000285.hg.1","C1QA","712","complement C1q A chain",0.158604725308461,6.7803771468125,1.598187888774,0.132385426072506,0.295385775221416,-6.21173798120163
"70","TC01000286.hg.1","C1QC","714","complement C1q C chain",0.074976562519689,6.91225300286268,0.659901611317013,0.520058073616088,0.645206924469218,-7.23513750071355
"71","TC01000288.hg.1","EPHB2","2048","EPH receptor B2",0.4429571522288,7.45948706033378,5.77769943499516,4.84310866484086e-05,0.000886075667045413,1.61257514333187
"72","TC01000293.hg.1","MIR3115","100422866","microRNA 3115",0.029058098668723,2.87760264163757,0.241405077253806,0.812751423938028,0.868611997059335,-7.43309419664612
"73","TC01000300.hg.1","ELOA","6924","elongin A",-0.232975435076418,7.94347058252661,-3.05557389436955,0.00857945385588449,0.0444679398962458,-3.64975752653366
"74","TC01000304.hg.1","MIR378F","100616492","microRNA 378f",0.199350091521459,3.96035112062493,1.90305976430629,0.077862989458952,0.210995283033155,-5.74508315278061
"75","TC01000305.hg.1","PNRC2","55629","proline rich nuclear receptor coactivator 2",-0.160830665657016,8.35255570291772,-2.12935647021197,0.0515120078363577,0.15990603866869,-5.36817684631244
"76","TC01000308.hg.1","LINC02800","284632","long intergenic non-protein coding RNA 2800",-0.0596800291443129,5.98467637438637,-0.525419608998818,0.607537818449894,0.713783325472836,-7.31815265300996
"77","TC01000310.hg.1","NIPAL3","57185","NIPA like domain containing 3",-0.24480902868357,6.64347798464032,-3.59955628443336,0.00291367295910998,0.0202529859929532,-2.57558569578469
"78","TC01000311.hg.1","RCAN3","11123","RCAN family member 3",-0.0865930680916307,7.93799676376958,-1.33484265252557,0.203292996631137,0.375042454937989,-6.56870170381281
"79","TC01000312.hg.1","NCMAP","400746","non-compact myelin associated protein",0.0326797162466477,5.93696980551861,0.348479074569196,0.732680628189027,0.808776411776969,-7.39957646724479
"80","TC01000314.hg.1","CLIC4","25932","chloride intracellular channel 4",-0.0995502800178869,8.54318024468052,-0.958322698427185,0.354206239506615,0.508958236959617,-6.98916206245133
"81","TC01000319.hg.1","TMEM50A","23585","transmembrane protein 50A",-0.0326473041923627,10.2400391228253,-0.447942223379431,0.661068838407327,0.754364696915324,-7.35775233232507
"82","TC01000332.hg.1","EXTL1","2134","exostosin like glycosyltransferase 1",0.0806970905724862,6.23942592690022,0.966095233408115,0.350438100951347,0.506043403160818,-6.98167181558975
"83","TC01000336.hg.1","CNKSR1","10256","connector enhancer of kinase suppressor of Ras 1",0.0913440569109651,6.34464058727814,1.02629601520457,0.322210002786691,0.484689929479918,-6.92187987076889
"84","TC01000337.hg.1","CATSPER4","378807","cation channel sperm associated 4",0.19029021225229,5.53910014260837,2.09117275335452,0.0552850624407188,0.167481641905807,-5.43336276355161
"85","TC01000346.hg.1","HMGN2","3151","high mobility group nucleosomal binding domain 2",-0.471873887566643,8.73736629136718,-4.79242776740172,0.000288982342473673,0.00362348980282722,-0.227755892073133
"86","TC01000347.hg.1","RPS6KA1","6195","ribosomal protein S6 kinase A1",0.225720169470575,7.31955373395892,3.52486258457592,0.00337874193357665,0.0226992154382783,-2.72402379025164
"87","TC01000348.hg.1","MIR1976","100302190","microRNA 1976",0.26257833886999,7.79265941847267,1.7762611132243,0.0974832932205869,0.243519879758426,-5.94543965154552
"88","TC01000350.hg.1","PIGV","55650","phosphatidylinositol glycan anchor biosynthesis class V",-0.11985662973494,7.06627772944036,-1.72678884376343,0.106258991715178,0.257965705737076,-6.02126653679845
"89","TC01000352.hg.1","ZDHHC18","84243","zinc finger DHHC-type containing 18",0.220162773728798,7.74251535838528,3.29850412996057,0.00529654032326081,0.031348190845098,-3.17255152984849
"90","TC01000353.hg.1","SFN","2810","stratifin",1.16139112394589,9.64147794435529,15.8344099620106,2.59082903370308e-10,5.28892748002966e-08,14.1221995643043
"91","TC01000356.hg.1","TRNP1","388610","TMF1 regulated nuclear protein 1",0.147764179568473,8.96770423387183,1.99472453359009,0.0659792253227322,0.188262448713907,-5.59521950080418
"92","TC01000358.hg.1","WDTC1","23038","WD and tetratricopeptide repeats 1",-0.165062039996573,7.3646059392232,-2.45623763050905,0.0277543333237596,0.103112842450596,-4.78784237661693
"93","TC01000361.hg.1","SYTL1","84958","synaptotagmin like 1",0.110712364174761,6.87053372110313,1.30722092833421,0.212262808140872,0.383395500355055,-6.60333319400107
"94","TC01000362.hg.1","GPR3","2827","G protein-coupled receptor 3",0.0201981987367441,7.16066554067929,0.209066373936591,0.83741680523175,0.886333882974388,-7.44084630945766
"95","TC01000371.hg.1","SCARNA1","677774","small Cajal body-specific RNA 1",-0.068240383800882,4.81463459663006,-0.432380428014748,0.672070283202705,0.763234282398269,-7.36496860029373
"96","TC01000374.hg.1","XKR8","55113","XK related 8",0.156460305477887,7.35203528937693,1.96976712507553,0.0690393804066591,0.194090898867332,-5.63641871549107
"97","TC01000377.hg.1","SESN2","83667","sestrin 2",0.471734642658218,7.24025094850949,5.81510779202775,4.53726039534669e-05,0.000840693661787485,1.68003410972013
"98","TC01000379.hg.1","PHACTR4","65979","phosphatase and actin regulator 4",-0.135365601056,8.52236108495769,-1.45622650391008,0.167454033767496,0.338162988010861,-6.41001272625115
"99","TC01000385.hg.1","RAB42","115273","RAB42, member RAS oncogene family",0.665577252209262,7.17715500956125,5.85966033151796,4.19916034331443e-05,0.00079409820890767,1.76013245184219
"100","TC01000388.hg.1","RNU11","26824","RNA, U11 small nuclear",-0.248249552785467,8.37771377188486,-3.06263059413962,0.008460273630564,0.0440267191257794,-3.6359830115819
"101","TC01000392.hg.1","OPRD1","4985","opioid receptor delta 1",0.111357839597699,7.55767509704881,1.28055465307158,0.221220749421952,0.39296867330479,-6.63622903175187
"102","TC01000394.hg.1","EPB41","2035","erythrocyte membrane protein band 4.1",-0.266318733639003,7.32220638495234,-2.87581739853128,0.0122419186623338,0.0574921821034493,-3.9983224978679
"103","TC01000410.hg.1","LINC01226","284551","long intergenic non-protein coding RNA 1226",0.0341178937084052,5.08684372936916,0.282023834276186,0.782063634783187,0.846992968571962,-7.42179473403306
"104","TC01000411.hg.1","TINAGL1","64129","tubulointerstitial nephritis antigen like 1",0.136102874120369,7.17127975628949,1.76463229594406,0.0994863406591664,0.246880584327161,-5.96338580865949
"105","TC01000412.hg.1","HCRTR1","3061","hypocretin receptor 1",0.132919134830959,6.28210798919823,1.58690160335716,0.134923094782354,0.298579743182675,-6.22797586468986
"106","TC01000422.hg.1","IQCC","55721","IQ motif containing C",-0.054268091822756,6.81074800962487,-0.607000907984979,0.553596583645664,0.671005192427182,-7.26992748220207
"107","TC01000423.hg.1","DCDC2B","149069","doublecortin domain containing 2B",0.084033106019838,6.08325774735488,0.899158810678059,0.383817740868207,0.533967387941471,-7.04442689104438
"108","TC01000425.hg.1","FAM167B","84734","family with sequence similarity 167 member B",0.208700467982265,6.1129067689729,1.78237244664275,0.0964450227845913,0.241902143469677,-5.93597857959597
"109","TC01000427.hg.1","HDAC1","3065","histone deacetylase 1",-0.187177817259908,8.13855468850974,-2.39846364958463,0.0310071517743796,0.111598892065166,-4.89303268333057
"110","TC01000435.hg.1","S100PBP","64766","S100P binding protein",-0.157731047639045,7.81579682583982,-2.20579176010129,0.0446673174549045,0.145100197070148,-5.23591932833387
"111","TC01000436.hg.1","HPCA","3208","hippocalcin",0.192219070909731,7.11993469661248,2.06568677087123,0.0579438841133856,0.172615216472953,-5.47652946090499
"112","TC01000451.hg.1","GJA4","2701","gap junction protein alpha 4",0.167273596916045,6.53617103591154,1.393247017188,0.185336458312576,0.356734433759696,-6.49364806240273
"113","TC01000456.hg.1","ZMYM4","9202","zinc finger MYM-type containing 4",-0.200899492199598,8.16808479076192,-1.89662876830846,0.0787654153398374,0.212459406513561,-5.75544410609266
"114","TC01000459.hg.1","TFAP2E","339488","transcription factor AP-2 epsilon",0.176522897222517,6.61956569431899,1.64012386880521,0.12331289170871,0.283402885230605,-6.15071398266347
"115","TC01000462.hg.1","AGO4","192670","argonaute RISC component 4",-0.173303855543065,6.34645559834715,-1.64252182901338,0.12281077206072,0.282863448871444,-6.14719210736449
"116","TC01000464.hg.1","AGO1","26523","argonaute RISC component 1",-0.154825593702435,5.18425061213376,-1.3639559124238,0.19417300968444,0.365970686522865,-6.53159602506124
"117","TC01000466.hg.1","TEKT2","27285","tektin 2",0.0963847088141909,6.44628198029305,0.98806416707915,0.339940585978472,0.497991773693252,-6.96021542599472
"118","TC01000472.hg.1","MIR4255","100422898","microRNA 4255",0.13290509525812,4.40031168751726,0.894303974754411,0.386320450451833,0.535913520416296,-7.04882311305591
"119","TC01000486.hg.1","MIR3659","100500801","microRNA 3659",-0.0701850755258615,4.43695328545407,-0.708127800391536,0.490522890594194,0.622298773981033,-7.20104845971847
"120","TC01000492.hg.1","NDUFS5","4725","NADH:ubiquinone oxidoreductase subunit S5",-0.0335679034963192,9.47104341298286,-0.448541717617089,0.660646625678903,0.754098895075506,-7.35746937596521
"121","TC01000494.hg.1","KIAA0754","643314","KIAA0754",0.623415294646307,7.31967634772621,4.45129099136896,0.000551912311860555,0.00596290776305424,-0.889970370148584
"122","TC01000497.hg.1","OXCT2P1","192217","3-oxoacid CoA-transferase 2 pseudogene 1",-0.0143672825901993,6.35157408908401,-0.120335461301136,0.905932402968246,0.935187139898732,-7.456424351472
"123","TC01000504.hg.1","CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1",0.208419553065173,9.34833345380457,3.08664755645674,0.00806680734368664,0.0424346158459031,-3.58905730816858
"124","TC01000505.hg.1","RLF","6018","rearranged L-myc fusion",-0.152735701281908,7.61166885331325,-1.22572112028321,0.240583069243748,0.410894553606377,-6.70217930369286
"125","TC01000508.hg.1","ZMPSTE24","10269","zinc metallopeptidase STE24",-0.210628953977215,8.83528000605213,-2.81411588685395,0.0138239527811373,0.0626628416678278,-4.11678523598204
"126","TC01000518.hg.1","KCNQ4","9132","potassium voltage-gated channel subfamily Q member 4",0.145385835509098,6.85396363267502,1.57571093384659,0.137480335216038,0.301703009374397,-6.24399734269448
"127","TC01000520.hg.1","CTPS1","1503","CTP synthase 1",0.218866693976381,8.19288537454721,2.80391052214978,0.0141042325993956,0.0635619095765173,-4.13631256177399
"128","TC01000521.hg.1","SLFNL1-AS1","100507178","SLFNL1 antisense RNA 1",0.0322454898331825,6.03738154141947,0.35811505049395,0.725615084868444,0.803373965555722,-7.39597229844108
"129","TC01000534.hg.1","ERMAP","114625","erythroblast membrane associated protein (Scianna blood group)",-0.168790085810175,6.09244726369407,-2.28892194703344,0.0381939006522367,0.130307477218874,-5.08955944340627
"130","TC01000544.hg.1","MPL","4352","MPL proto-oncogene, thrombopoietin receptor",0.186085735816301,6.43614592738416,1.87215877431161,0.082286014523805,0.218552856653503,-5.79467788596612
"131","TC01000549.hg.1","KDM4A","9682","lysine demethylase 4A",-0.0783453894820685,7.50691532330061,-0.853535977536047,0.40777162109833,0.553655844002353,-7.08489894818428
"132","TC01000552.hg.1","ARTN","9048","artemin",0.164159499808978,6.96422519520736,1.90515930589581,0.0775704005318425,0.210496543980532,-5.74169613474535
"133","TC01000566.hg.1","PLK3","1263","polo like kinase 3",0.204465423166692,6.66631666318724,2.64430507855797,0.0192800792984119,0.0795260555534635,-4.4389690356712
"134","TC01000574.hg.1","AKR1A1","10327","aldo-keto reductase family 1 member A1",-0.1414999612078,7.91394610461689,-2.07313977754983,0.057154395793539,0.171271838643734,-5.46393479853697
"135","TC01000575.hg.1","NASP","4678","nuclear autoantigenic sperm protein",-0.14735687613721,7.85850890612736,-1.77138167800722,0.0983193762380419,0.245029826923507,-5.95297889986244
"136","TC01000580.hg.1","TSPAN1","10103","tetraspanin 1",0.213498840146327,5.32613242042872,2.70554414471653,0.0171063118264395,0.0729919488127795,-4.32348235105242
"137","TC01000584.hg.1","NSUN4","387338","NOP2/Sun RNA methyltransferase 4",-0.185397457161334,7.27510860058402,-2.80326291202289,0.0141222048026729,0.0635820793098876,-4.13755106523379
"138","TC01000586.hg.1","FAAHP1","729041","fatty acid amide hydrolase pseudogene 1",0.107489465354226,5.58760666139043,0.954701351625974,0.355971547750504,0.51048618802377,-6.99263378552216
"139","TC01000588.hg.1","DMBX1","127343","diencephalon/mesencephalon homeobox 1",0.167155976161887,6.74798051615063,1.41793522564546,0.178147292965426,0.350258646485286,-6.46119142593812
"140","TC01000590.hg.1","TEX38","374973","testis expressed 38",0.126821538706658,6.51496346685309,1.28007518694497,0.221384529717619,0.392987091959454,-6.63681562388076
"141","TC01000598.hg.1","CMPK1","51727","cytidine/uridine monophosphate kinase 1",-0.105519200785352,8.57193421683755,-1.29984664214064,0.214710489130657,0.385908441693593,-6.61248338506622
"142","TC01000599.hg.1","FOXE3","2301","forkhead box E3",0.205922456743453,6.86212659213418,1.87733870221133,0.0815291504379426,0.217386158225458,-5.7863979325584
"143","TC01000600.hg.1","FOXD2","2306","forkhead box D2",0.182248146979879,5.77153746692117,1.39150509310711,0.185852581006049,0.357298114795987,-6.49592188638011
"144","TC01000606.hg.1","SLC5A9","200010","solute carrier family 5 member 9",0.14265418818125,5.83187048477176,1.20288481247613,0.249028285534422,0.418681278786091,-6.72896095352847
"145","TC01000619.hg.1","CDKN2C","1031","cyclin dependent kinase inhibitor 2C",-0.305313973292471,6.82335697262076,-4.43183689250113,0.000572881773229026,0.00612688631736484,-0.928042368986158
"146","TC01000639.hg.1","ZFYVE9","9372","zinc finger FYVE-type containing 9",-0.178320293842422,6.49387238391797,-1.73267376059348,0.105179827371952,0.255879672025932,-6.01231859936152
"147","TC01000641.hg.1","PRPF38A","84950","pre-mRNA processing factor 38A",-0.204821577216357,8.44799985556021,-2.16671281801853,0.0480531971187056,0.152439204382023,-5.30382644954545
"148","TC01000645.hg.1","ZYG11B","79699","zyg-11 family member B, cell cycle regulator",-0.12224862471047,7.65276228840828,-1.22864152817998,0.239519387053636,0.410040839746374,-6.6987250620233
"149","TC01000648.hg.1","SCP2","6342","sterol carrier protein 2",-0.512274337926431,7.61119873093981,-4.88947923888006,0.000241001592132424,0.00315798933114063,-0.0414303502364177
"150","TC01000651.hg.1","CPT2","1376","carnitine palmitoyltransferase 2",-0.333453102487685,6.82870123703822,-3.7993551456893,0.00196296648707862,0.0152346581302124,-2.17822826651761
"151","TC01000652.hg.1","LOC100507564","100507564","uncharacterized LOC100507564",-0.339667210813816,5.32896815715632,-3.7064996562691,0.00235788957425408,0.0173648120797598,-2.36290631818138
"152","TC01000657.hg.1","DMRTB1","63948","DMRT like family B with proline rich C-terminal 1",0.219422467007115,6.7150395401361,1.83447532924193,0.087984803295959,0.227660923093569,-5.85449885865473
"153","TC01000663.hg.1","MRPL37","51253","mitochondrial ribosomal protein L37",0.0991581149383531,8.73375564052041,1.37824496759092,0.189820234936147,0.361142618331753,-6.51316040272606
"154","TC01000668.hg.1","ACOT11","26027","acyl-CoA thioesterase 11",0.0679567109564685,6.54268597338506,0.799398262601719,0.437452398892896,0.578299944730485,-7.13045402487209
"155","TC01000671.hg.1","LEXM","163747","lymphocyte expansion molecule",0.0368881724750407,5.8371423166389,0.365847098707901,0.719964249592626,0.799838076022512,-7.39301048342928
"156","TC01000676.hg.1","LOC100507634","100507634","uncharacterized LOC100507634",0.14999134947631,6.09012321082824,1.60989810711387,0.129795905802946,0.291902814055485,-6.19480640719621
"157","TC01000678.hg.1","MIR4422","100616272","microRNA 4422",0.0813301893709992,4.56852552826535,0.524150789940948,0.608397040087189,0.714576355955842,-7.31885010972618
"158","TC01000703.hg.1","PATJ","10207","PATJ crumbs cell polarity complex component",0.0185573607938485,6.93546690976004,0.224888733327574,0.825324816925132,0.877941373246941,-7.43719148934487
"159","TC01000707.hg.1","USP1","7398","ubiquitin specific peptidase 1",-0.167148549576007,7.93097957267707,-1.94531812385212,0.0721620407582755,0.199970827878851,-5.67649464025051
